code,product_name,nutri-score-cat,sugars_cat,fat_cat
853916003968,ice cream,D,Très sucré,Très gras
853959003000,"ice cream, organic chocolate",D,Très sucré,Très gras
853959003017,"ice cream, organic vanilla",D,Très sucré,Très gras
853959003024,"bluemarble, organic ice cream, strawberry",D,Très sucré,Très gras
853959003048,organic cookies & cream ice cream,D,Très sucré,Très gras
853959003307,"ice cream, organic sea salt caramel",D,Très sucré,Très gras
853959003369,"ice cream, organic midnight mint cookie",D,Très sucré,Très gras
853959003376,organic butter pecan ice cream,D,Très sucré,Très gras
853959003383,"ice cream, organic mexican chocolate",D,Très sucré,Très gras
854041005254,"sweet 8, fudge bars ice cream",A,peu sucré,Sans gras
854602004153,ice cream sandwich,D,Très sucré,Très gras
855012005037,gourmet ice cream,D,Très sucré,Très gras
855544006083,"ice cream, peanut butter fudge ripple",D,Très sucré,Très gras
855544006182,"ice cream, malted milk chocolate",D,Très sucré,Très gras
855544006205,"ice cream, tahitian v*n!ll @",D,Très sucré,Très gras
855544006229,"ice cream, blue bottom vietnamese coffee",D,Très sucré,Très gras
855546004018,"greenfield ice cream company, ice cream, vanilla",D,Très sucré,Très gras
855546004025,"greenfield ice cream company, ice cream, salted caramel",D,Très sucré,Très gras
855546004049,"green field ice cream company, ice cream, cinnamon",D,Très sucré,Très gras
855546004056,"greenfield ice cream company, ice cream, mint chip",D,Très sucré,Très gras
855546004100,"greenfield ice cream company, ice cream, ginger",D,Très sucré,Très gras
855546004285,"greenfield ice cream company, ice cream, decadent chocolate sorbet",C,Très sucré,peu gras
855546004353,"greenfield ice cream company, ice cream, coffee",D,Très sucré,Très gras
855734005179,"blvd, ice cream, lemon cream",D,Très sucré,Très gras
855734005186,"blvd, ice cream, cheesecake brownie",D,Très sucré,Très gras
855734005216,"blvd, ice cream, caramel dulce slam",D,Très sucré,Très gras
855734005254,"blvd, ice cream, vanilla custard",D,Très sucré,Très gras
855734005261,"blvd, ice cream, banana split",D,Très sucré,Très gras
855734005285,"blvd, ice cream, classic tortoni",D,Très sucré,Très gras
855734005308,"blvd, ice cream, praline almond",D,Très sucré,Très gras
855734005322,"blvd, ice cream, super chocolate",D,Très sucré,Très gras
855802003144,ice creams,E,Très sucré,Très gras
855802003151,frozen yogurt splendid ice cream,D,Très sucré,peu gras
855802003526,"ice cream, intelligentsia black cat espresso",D,Très sucré,Très gras
855802003533,splendid ice creams,D,Très sucré,Très gras
855802003564,white chocolate peppermint ice cream,D,Très sucré,Très gras
855802003748,ice cream,D,Très sucré,Très gras
855802003755,churro ice cream,E,Très sucré,Très gras
855802003854,"jenis, darkest chocolate ice cream",D,Très sucré,Très gras
855946001068,popua new guinea vanilla ice cream,D,Très sucré,Très gras
855946001099,ice cream,D,Très sucré,Très gras
855946001419,ice cream,D,Très sucré,Très gras
855946001426,costa rican chocolate ice cream,C,Très sucré,Très gras
855946001433,ice cream,C,Très sucré,Très gras
855946001440,ice cream,C,Très sucré,Très gras
855946001457,ice cream,C,Très sucré,Très gras
855946001464,ice cream,D,Très sucré,Très gras
855946001471,ice cream,D,Très sucré,Très gras
856014001072,"handmade ice cream sandwiches, chocolate cookie with salted caramel ice cream",E,Très sucré,Très gras
856014001102,handmade ice cream,D,Très sucré,Très gras
856014001119,ice cream,D,Très sucré,Très gras
856014001133,handmade ice cream,D,Très sucré,Très gras
856452004024,organic malt ice cream,D,Très sucré,Très gras
856452004031,ice cream,D,Très sucré,Très gras
856452004048,"ice cream sandwich, vanilla bean",E,Très sucré,Très gras
856452004055,sea salted caramel ice cream sandwiches,D,Très sucré,Très gras
856452004390,ice cream,D,Très sucré,Très gras
856452004413,organic madagascar vanilla ice cream,D,Très sucré,Très gras
856452004437,organic ice cream,C,Très sucré,Très gras
856452004444,ice cream,D,Très sucré,Très gras
856452004451,organic ice cream,D,Très sucré,Très gras
856452004475,organic ice cream sandwich,D,Très sucré,Très gras
856452004482,"three twins ice cream, organic ice cream wafer sandwiches, mcadagascar vanilla",D,Très sucré,Très gras
856452004765,"three twins ice cream, organic ice cream, banana nut confetti",D,Très sucré,Très gras
856452004772,organic cherry ice cream,D,Très sucré,Très gras
856452004826,ice cream,D,Très sucré,Très gras
856452004840,organic cake ice cream cones,C,Sans sucré,Sans gras
856510001651,"all natural ice cream bars, vanilla",D,Très sucré,Très gras
856510001668,all natural ice cream bars,D,Très sucré,Très gras
856510001675,"ultra premium home made ice cream bars, chocolate mint",D,Très sucré,Très gras
856510001682,"3 ultra premium home made ice cream bars, orange chocolate",D,Très sucré,Très gras
856510001699,"mukilteo espresso home made ice cream bar, chocolate",D,Très sucré,Très gras
856510001705,"3 ultra premium ice cream bars, coconut",D,Très sucré,Très gras
856510001712,skagit triple berry ice cream bar,D,Très sucré,Très gras
856510001729,"all natural ice cream bars, peanut butter",D,Très sucré,Très gras
856599003416,ice cream,D,Très sucré,Très gras
856599003461,ice cream,D,Très sucré,Très gras
857293005041,"salti sweet ice cream factory, organic ice cream, golden salted caramel",D,Très sucré,Très gras
857293005072,"salti sweet ice cream factory, hugging an organic pretzel, mile high mint",D,Très sucré,Très gras
857293005102,"salti sweet ice cream factory, hugging an organic pretzel, galloway cookies & cream",D,Très sucré,Très gras
857293005126,"salti sweet ice cream factory, rockiroll vanilla ice cream roll, vanilla",D,Très sucré,Très gras
857293005133,vanilla ice cream with sprinkles,D,Très sucré,Très gras
857293005140,boulder ice cream,D,Très sucré,Très gras
857293005157,rockiroll ice cream,D,Très sucré,Très gras
857521003009,"ice cream, banana whama",D,Très sucré,Très gras
857521003016,"ice cream, coconut key lime",D,Très sucré,Très gras
857521003030,"ice cream, vanilla cinnamon",D,Très sucré,Très gras
857521003047,"coffee ice cream, vietnamese iced coffee",D,Très sucré,Très gras
857521003085,"ice cream, toasted green tea",D,Très sucré,Très gras
857521003092,"ice cream, mucho vanilla",D,Très sucré,Très gras
857521003207,"phin & phebes, ice cream, cookie butter blondie",D,Très sucré,Très gras
857521003214,"phin & phebes, ice cream, vanilla malt cookie dough",D,Très sucré,Très gras
858089003104,"halo top, light ice cream, mint chip",A,peu sucré,peu gras
858089003111,ice cream,A,peu sucré,peu gras
858089003128,"halo top, light ice cream, birthday cake",A,peu sucré,peu gras
858177005133,ice cream,C,Très sucré,Sans gras
858436005003,"ice cream, coffee",D,Très sucré,peu gras
858436005010,naturals ice cream,D,Très sucré,Très gras
858436005027,ice cream,C,Très sucré,peu gras
858436005034,ice cream,D,Très sucré,peu gras
858436005041,ice cream,D,Très sucré,peu gras
858436005058,"ice cream, toasted coconut",D,Très sucré,Très gras
858436005072,"ice cream, tiger traxx",D,Très sucré,Très gras
858452002208,ice cream bars,C,peu sucré,Très gras
858452002239,ice cream bar,C,peu sucré,Très gras
858719004013,ice cream sandwich,E,Très sucré,Très gras
858719004051,the original artisan ice cream sandwich,E,Très sucré,Très gras
858719004341,the original artisan ice cream sandwich,D,Très sucré,Très gras
858729002139,premium ice cream,D,Très sucré,Très gras
858729002146,premium ice cream,D,Très sucré,Très gras
858738003110,"thrive, real ice cream, chocolate",C,Très sucré,Très gras
858738003127,ice cream,C,Très sucré,peu gras
858738003134,"thrive, real ice cream, creamy vanilla",C,Très sucré,peu gras
858738003141,real ice cream,C,Très sucré,Très gras
858738003158,ice cream,A,peu sucré,Très gras
858738003165,ice cream,A,peu sucré,peu gras
858738003196,"thrive, real ice cream, creamy vanilla",A,peu sucré,peu gras
858738003202,"thrive, real ice cream, chocolate",A,peu sucré,peu gras
858738003264,premium ice cream,C,Très sucré,peu gras
858738003370,premium ice cream,A,peu sucré,peu gras
86013200658,sundae cup ice cream,D,Très sucré,peu gras
861238000206,world class ice cream,D,Très sucré,Très gras
862559000005,one ice cream pretzel bar,D,Très sucré,Très gras
862559000012,ice cream pretzel bar,D,Très sucré,Très gras
862559000029,handcrafted ice cream pretzel bar,D,Très sucré,Très gras
875252001323,premium ice cream,D,Très sucré,Très gras
884853700016,celebration ice cream cake,E,Très sucré,Très gras
884853700030,"love some, ice cream cake, mint chocolate chip",D,Très sucré,Très gras
884853700054,cookies & cream ice cream cake,D,Très sucré,Très gras
884853700078,"ice cream cake, chocolate peanut butter cup",D,Très sucré,Très gras
884912006240,"ice cream pebbles, sweetened rice cereal, rainbow sherbet",E,Très sucré,peu gras
886786044519,"vanilla ice cream candies, chewy fruit",D,Très sucré,Sans gras
886786044571,"mike and lke, chewy fruit candies, vanilla ice cream",D,Très sucré,Sans gras
886926169898,"ice cream, butter pecan",D,Très sucré,Très gras
886926170009,"ice cream, cookies & cream",D,Très sucré,Très gras
886926172393,"ice cream, chocolate",D,Très sucré,Très gras
886926172409,"ice cream, praline pecan",D,Très sucré,Très gras
886926172416,"mint ice cream, chocolate chip",D,Très sucré,Très gras
886926172430,"ice cream, strawberry",D,Très sucré,Très gras
886926172461,ice cream,D,Très sucré,Très gras
886926172485,"ice cream, neapolitan",D,Très sucré,Très gras
886926172508,"ice cream, black cherry",D,Très sucré,Très gras
892082002009,premium ice cream,D,Très sucré,Très gras
892082002047,premium ice cream,D,Très sucré,Très gras
892082002238,premium ice cream,D,Très sucré,Très gras
892082002634,"chilly cow, super premium ice cream cake",D,peu sucré,Très gras
893701001137,mango ice cream,D,Très sucré,Très gras
894509002081,"ice cream, vanilla bean",C,Sans sucré,Très gras
894509002098,"ice cream, chocolate",C,Sans sucré,Très gras
897064001049,peach ice cream topping,D,Très sucré,Sans gras
898792001356,"walpole creamery, super premium ice cream, udder joy",D,Très sucré,Très gras
898987001154,"gourment light ice cream, out of this world chocolate",C,Très sucré,peu gras
898987001178,"lovin', scoopful gourmet light ice cream, caramel chocolate heaven",D,Très sucré,peu gras
898987001185,"gourmet light ice cream, mintalicious",D,Très sucré,peu gras
898987001192,"gourmet light ice cream, rockin, raspberry, cheesecake",C,Très sucré,peu gras
898987001208,"gourmet light ice cream, baba's butter pecan brittle",D,Très sucré,peu gras
898987001215,"lovin', moose tracks, gourmet light ice cream",C,Très sucré,peu gras
898987001222,"gourmet light ice cream, fudge",C,Très sucré,peu gras
898987001253,gourmet light ice cream,C,Très sucré,peu gras
899349002017,ice cream,D,Très sucré,Très gras
899349002062,"ice cream, lavender",C,Très sucré,Très gras
899349002079,ice cream,D,Très sucré,Très gras
920835112498,"premium ice cream, southern lemon pie",D,Très sucré,Très gras
9931111400,"premium ice cream, malta",C,Très sucré,peu gras
1236666741837,ice cream,D,Très sucré,Très gras
20004200,"ice cream, vanilla bean",D,Très sucré,Très gras
20004231,"ice cream, butter pecan",D,Très sucré,Très gras
20004309,"ice cream, rocky road",C,Très sucré,Très gras
20004316,"ice cream, rocky road",C,Très sucré,Très gras
20004347,fresh & easy coffee ice cream,B,Sans sucré,Sans gras
20004385,"ice cream, espresso fudge",D,Très sucré,Très gras
20069506,vanilla flavour layered ice cream log,D,Très sucré,peu gras
20071721,glaces mini mix,E,Très sucré,Très gras
20141714,ice cream,D,Très sucré,peu gras
20180201,gelatelli bourbon vanilla ice cream,B,Sans sucré,Sans gras
20192303,ice cream sandwich classico,D,Très sucré,peu gras
26015637,indulge coffee mocha gourmet ice cream,E,Très sucré,Très gras
3270160843992,les glaces à l'italienne - noisette,B,Sans sucré,Sans gras
3270160844142,les glaces à l'italienne - amarena,C,Très sucré,Sans gras
3270160846382,les glaces façon panna cotta sauce caramel à l'italienne,D,Très sucré,peu gras
3274661083635,ice'n'roll glaces chocolat-vanille,D,Très sucré,Très gras
3279050007247,petits glaces de mouthe,D,Très sucré,Sans gras
3291334317347,paradis glaces passion,D,Très sucré,Sans gras
3292590874193,8 mochis glaces,D,Très sucré,peu gras
3415581101126,vanilla ice cream,B,Sans sucré,Sans gras
3415581509007,glaces caramel,E,Très sucré,Sans gras
3588400252481,marrons glaces,D,Très sucré,Sans gras
3760124190304,glace aux marrons glaces,D,Très sucré,Sans gras
3770001396552,les glaces du perche sarthois sorbet fraise,B,Sans sucré,Sans gras
4007993012283,oreo ice cream,D,Très sucré,Sans gras
4007993016922,oreo ice cream sticks,E,Très sucré,Très gras
5000159390149,twix ice cream,D,Très sucré,Très gras
5000159399012,ice cream family pack,B,Sans sucré,Sans gras
